id,event_id,down_time,up_time,action_time,activity,down_event,up_event,text_change,cursor_position,word_count
001519c8,2188,1253776,1253913,137,Input,Space,Space, ,1352,220
001519c8,2189,1256965,1257115,150,Input,q,q,q,1353,221
001519c8,2190,1257109,1257200,91,Input,q,q,q,1354,221
001519c8,2191,1257284,1257343,59,Input,q,q,q,1355,221
001519c8,2192,1257429,1257548,119,Input,q,q,q,1356,221
001519c8,2193,1257504,1257617,113,Input,Space,Space, ,1357,221
001519c8,2194,1258332,1258445,113,Input,q,q,q,1358,222
001519c8,2195,1258398,1258483,85,Input,q,q,q,1359,222
001519c8,2196,1258517,1258607,90,Input,q,q,q,1360,222
001519c8,2197,1258685,1258778,93,Input,q,q,q,1361,222
001519c8,2198,1258766,1258871,105,Input,q,q,q,1362,222
001519c8,2199,1258892,1259010,118,Input,Space,Space, ,1363,222
001519c8,2200,1259689,1259767,78,Input,q,q,q,1364,223
001519c8,2201,1259789,1259916,127,Input,q,q,q,1365,223
001519c8,2202,1259904,1260028,124,Input,Space,Space, ,1366,223
001519c8,2203,1261453,1261580,127,Input,q,q,q,1367,224
001519c8,2204,1261571,1261727,156,Input,q,q,q,1368,224
001519c8,2205,1262988,1263128,140,Input,Space,Space, ,1369,224
001519c8,2206,1263209,1263304,95,Input,q,q,q,1370,225
001519c8,2207,1263603,1263722,119,Input,q,q,q,1371,225
001519c8,2208,1263709,1263777,68,Input,q,q,q,1372,225
001519c8,2209,1263906,1264029,123,Input,q,q,q,1373,225
001519c8,2210,1264103,1264215,112,Input,q,q,q,1374,225
001519c8,2211,1264242,1264322,80,Input,q,q,q,1375,225
001519c8,2212,1264359,1264411,52,Input,Space,Space, ,1376,225
001519c8,2213,1264730,1264845,115,Input,q,q,q,1377,226
001519c8,2214,1264812,1264974,162,Input,q,q,q,1378,226
001519c8,2215,1264902,1265012,110,Input,Space,Space, ,1379,226
001519c8,2216,1267693,1267842,149,Input,q,q,q,1380,227
001519c8,2217,1267769,1267884,115,Input,q,q,q,1381,227
001519c8,2218,1267839,1267953,114,Input,q,q,q,1382,227
001519c8,2219,1267970,1268137,167,Input,q,q,q,1383,227
001519c8,2220,1268132,1268262,130,Input,Space,Space, ,1384,227
001519c8,2221,1270103,1270199,96,Input,q,q,q,1385,228
001519c8,2222,1270259,1270400,141,Input,q,q,q,1386,228
001519c8,2223,1270356,1270476,120,Input,q,q,q,1387,228
001519c8,2224,1270584,1270687,103,Input,q,q,q,1388,228
001519c8,2225,1270779,1270900,121,Input,Space,Space, ,1389,228
001519c8,2226,1273124,1273236,112,Input,q,q,q,1390,229
001519c8,2227,1273260,1273421,161,Input,q,q,q,1391,229
001519c8,2228,1273417,1273481,64,Input,q,q,q,1392,229
001519c8,2229,1273539,1273635,96,Input,q,q,q,1393,229
001519c8,2230,1273688,1273762,74,Input,q,q,q,1394,229
001519c8,2231,1273877,1273982,105,Input,q,q,q,1395,229
001519c8,2232,1273979,1274083,104,Input,q,q,q,1396,229
001519c8,2233,1274144,1274219,75,Input,q,q,q,1397,229
001519c8,2234,1274273,1274389,116,Input,q,q,q,1398,229
001519c8,2235,1274456,1274566,110,Input,Space,Space, ,1399,229
001519c8,2236,1281573,1281633,60,Remove/Cut,Backspace,Backspace, ,1398,229
001519c8,2237,1288913,1288996,83,Nonproduction,Leftclick,Leftclick,NoChange,1312,229
001519c8,2238,1290252,1290347,95,Input,",",",",",",1313,229
001519c8,2239,1292682,1292689,7,Nonproduction,Leftclick,Leftclick,NoChange,1352,229
001519c8,2240,1293858,1293984,126,Input,",",",",",",1353,229
001519c8,2241,1295957,1296049,92,Nonproduction,Leftclick,Leftclick,NoChange,1400,229
001519c8,2242,1297364,1297461,97,Input,Space,Space, ,1401,229
001519c8,2243,1299285,1299327,42,Remove/Cut,Backspace,Backspace, ,1400,229
001519c8,2244,1299582,1299621,39,Input,.,.,.,1401,229
001519c8,2245,1299895,1299987,92,Input,Space,Space, ,1402,229
001519c8,2246,1300054,1300159,105,Input,Space,Space, ,1403,229
001519c8,2247,1300399,1300399,0,Nonproduction,Shift,Shift,NoChange,1403,229
001519c8,2248,1300809,1300809,0,Nonproduction,Shift,Shift,NoChange,1403,229
001519c8,2249,1300918,1300992,74,Input,q,q,q,1404,230
001519c8,2250,1301174,1301274,100,Input,q,q,q,1405,230
001519c8,2251,1301390,1301503,113,Input,Space,Space, ,1406,230
001519c8,2252,1303877,1303958,81,Remove/Cut,Backspace,Backspace, ,1405,230
001519c8,2253,1304036,1304112,76,Remove/Cut,Backspace,Backspace,q,1404,230
001519c8,2254,1304441,1304494,53,Remove/Cut,Backspace,Backspace,q,1403,229
001519c8,2255,1304557,1304557,0,Nonproduction,Shift,Shift,NoChange,1403,229
001519c8,2256,1304686,1304759,73,Input,q,q,q,1404,230
001519c8,2257,1304810,1304946,136,Input,q,q,q,1405,230
001519c8,2258,1304933,1305054,121,Input,q,q,q,1406,230
001519c8,2259,1305457,1305574,117,Input,q,q,q,1407,230
001519c8,2260,1305623,1305705,82,Input,q,q,q,1408,230
001519c8,2261,1305791,1305886,95,Input,q,q,q,1409,230
001519c8,2262,1305903,1305998,95,Input,q,q,q,1410,230
001519c8,2263,1306073,1306138,65,Input,q,q,q,1411,230
001519c8,2264,1306191,1306313,122,Input,q,q,q,1412,230
001519c8,2265,1306308,1306417,109,Input,Space,Space, ,1413,230
001519c8,2266,1306454,1306541,87,Input,q,q,q,1414,231
001519c8,2267,1306533,1306647,114,Input,q,q,q,1415,231
001519c8,2268,1306609,1306694,85,Input,Space,Space, ,1416,231
001519c8,2269,1307172,1307242,70,Input,q,q,q,1417,232
001519c8,2270,1307272,1307368,96,Input,q,q,q,1418,232
001519c8,2271,1307343,1307457,114,Input,q,q,q,1419,232
001519c8,2272,1307859,1307968,109,Input,Space,Space, ,1420,232
001519c8,2273,1308019,1308144,125,Input,q,q,q,1421,233
001519c8,2274,1308087,1308236,149,Input,q,q,q,1422,233
001519c8,2275,1308139,1308277,138,Input,q,q,q,1423,233
001519c8,2276,1308338,1308444,106,Input,q,q,q,1424,233
001519c8,2277,1308578,1308683,105,Input,q,q,q,1425,233
001519c8,2278,1308615,1308710,95,Input,q,q,q,1426,233
001519c8,2279,1308793,1308861,68,Input,q,q,q,1427,233
001519c8,2280,1308814,1308901,87,Input,q,q,q,1428,233
001519c8,2281,1308852,1308964,112,Input,q,q,q,1429,233
001519c8,2282,1309045,1309151,106,Input,Space,Space, ,1430,233
001519c8,2283,1313429,1313544,115,Input,q,q,q,1431,234
001519c8,2284,1313518,1313612,94,Input,q,q,q,1432,234
001519c8,2285,1313597,1313774,177,Input,q,q,q,1433,234
001519c8,2286,1313742,1313875,133,Input,q,q,q,1434,234
001519c8,2287,1313915,1314011,96,Input,Space,Space, ,1435,234
001519c8,2288,1314123,1314237,114,Input,q,q,q,1436,235
001519c8,2289,1314231,1314376,145,Input,q,q,q,1437,235
001519c8,2290,1314347,1314469,122,Input,q,q,q,1438,235
001519c8,2291,1314430,1314514,84,Input,Space,Space, ,1439,235
001519c8,2292,1314570,1314664,94,Input,q,q,q,1440,236
001519c8,2293,1314760,1314828,68,Input,q,q,q,1441,236
001519c8,2294,1314877,1314958,81,Input,Space,Space, ,1442,236
001519c8,2295,1315332,1315436,104,Input,q,q,q,1443,237
001519c8,2296,1315515,1315609,94,Input,q,q,q,1444,237
001519c8,2297,1315746,1315851,105,Input,q,q,q,1445,237
001519c8,2298,1315842,1316000,158,Input,q,q,q,1446,237
001519c8,2299,1315962,1316089,127,Input,q,q,q,1447,237
001519c8,2300,1316028,1316136,108,Input,q,q,q,1448,237
001519c8,2301,1316188,1316281,93,Input,q,q,q,1449,237
001519c8,2302,1316365,1316470,105,Input,q,q,q,1450,237
001519c8,2303,1316517,1316643,126,Input,Space,Space, ,1451,237
001519c8,2304,1321366,1321451,85,Input,q,q,q,1452,238
001519c8,2305,1321618,1321734,116,Input,q,q,q,1453,238
001519c8,2306,1321686,1321800,114,Input,Space,Space, ,1454,238
001519c8,2307,1322172,1322285,113,Input,q,q,q,1455,239
001519c8,2308,1322340,1322431,91,Input,q,q,q,1456,239
001519c8,2309,1322484,1322606,122,Input,q,q,q,1457,239
001519c8,2310,1322594,1322659,65,Input,q,q,q,1458,239
001519c8,2311,1322908,1323025,117,Input,q,q,q,1459,239
001519c8,2312,1323177,1323300,123,Input,q,q,q,1460,239
001519c8,2313,1323233,1323365,132,Input,q,q,q,1461,239
001519c8,2314,1323360,1323458,98,Input,q,q,q,1462,239
001519c8,2315,1323477,1323586,109,Input,Space,Space, ,1463,239
001519c8,2316,1333062,1333221,159,Input,q,q,q,1464,240
001519c8,2317,1333163,1333371,208,Input,q,q,q,1465,240
001519c8,2318,1333341,1333500,159,Input,Space,Space, ,1466,240
001519c8,2319,1333648,1333775,127,Input,q,q,q,1467,241
001519c8,2320,1333719,1333841,122,Input,q,q,q,1468,241
001519c8,2321,1333880,1334011,131,Input,q,q,q,1469,241
001519c8,2322,1334061,1334166,105,Input,Space,Space, ,1470,241
001519c8,2323,1334300,1334404,104,Input,q,q,q,1471,242
001519c8,2324,1334432,1334580,148,Input,q,q,q,1472,242
001519c8,2325,1334574,1334744,170,Input,q,q,q,1473,242
001519c8,2326,1334696,1334827,131,Input,Space,Space, ,1474,242
001519c8,2327,1335149,1335291,142,Input,q,q,q,1475,243
001519c8,2328,1335744,1335897,153,Input,q,q,q,1476,243
001519c8,2329,1335838,1335980,142,Input,q,q,q,1477,243
001519c8,2330,1336021,1336152,131,Input,q,q,q,1478,243
001519c8,2331,1336093,1336241,148,Input,q,q,q,1479,243
001519c8,2332,1336179,1336312,133,Input,q,q,q,1480,243
001519c8,2333,1336436,1336566,130,Input,q,q,q,1481,243
001519c8,2334,1336518,1336677,159,Input,q,q,q,1482,243
001519c8,2335,1336662,1336788,126,Input,Space,Space, ,1483,243
001519c8,2336,1341650,1341706,56,Remove/Cut,Backspace,Backspace, ,1482,243
001519c8,2337,1341797,1341867,70,Remove/Cut,Backspace,Backspace,q,1481,243
001519c8,2338,1341948,1342018,70,Remove/Cut,Backspace,Backspace,q,1480,243
001519c8,2339,1342677,1342863,186,Input,q,q,q,1481,243
001519c8,2340,1342780,1342893,113,Input,q,q,q,1482,243
001519c8,2341,1342943,1343066,123,Input,Space,Space, ,1483,243
001519c8,2342,1343160,1343253,93,Input,q,q,q,1484,244
001519c8,2343,1343206,1343333,127,Input,q,q,q,1485,244
001519c8,2344,1343326,1343421,95,Input,q,q,q,1486,244
001519c8,2345,1343464,1343584,120,Input,q,q,q,1487,244
001519c8,2346,1343640,1343729,89,Input,q,q,q,1488,244
001519c8,2347,1343839,1343931,92,Input,q,q,q,1489,244
001519c8,2348,1343928,1344040,112,Input,q,q,q,1490,244
001519c8,2349,1344117,1344180,63,Input,q,q,q,1491,244
001519c8,2350,1344239,1344343,104,Input,q,q,q,1492,244
001519c8,2351,1344372,1344506,134,Input,.,.,.,1493,244
001519c8,2352,1344469,1344573,104,Input,Space,Space, ,1494,244
001519c8,2353,1344893,1344963,70,Input,Space,Space, ,1495,244
001519c8,2354,1348851,1348907,56,Nonproduction,Leftclick,Leftclick,NoChange,1495,244
001519c8,2355,1363568,1363649,81,Nonproduction,Leftclick,Leftclick,NoChange,145,244
001519c8,2356,1370211,1370262,51,Nonproduction,Leftclick,Leftclick,NoChange,369,244
001519c8,2357,1377163,1377291,128,Nonproduction,Leftclick,Leftclick,NoChange,291,244
001519c8,2358,1377364,1378872,1508,Nonproduction,Leftclick,Leftclick,NoChange,289,244
001519c8,2359,1379890,1380270,380,Nonproduction,Leftclick,Leftclick,NoChange,292,244
001519c8,2360,1380334,1380334,0,"Move From [284, 292] To [282, 290]",Leftclick,Leftclick,qqqqqqq ,290,244
001519c8,2361,1381747,1381763,16,Nonproduction,Leftclick,Leftclick,NoChange,368,244
001519c8,2362,1382693,1382843,150,Nonproduction,Leftclick,Leftclick,NoChange,289,244
001519c8,2363,1382896,1382896,0,"Move From [287, 289] To [285, 287]",Leftclick,Leftclick,qq,287,244
001519c8,2364,1384340,1385567,1227,Nonproduction,Leftclick,Leftclick,NoChange,297,244
001519c8,2365,1386525,1386655,130,Replace,q,q,qqqqqqq qqqqqq  => q,283,242
001519c8,2366,1387256,1387407,151,Input,q,q,q,284,242
001519c8,2367,1387539,1387629,90,Input,q,q,q,285,242
001519c8,2368,1387596,1387711,115,Input,q,q,q,286,242
001519c8,2369,1388264,1388340,76,Input,q,q,q,287,242
001519c8,2370,1388401,1388544,143,Input,q,q,q,288,242
001519c8,2371,1388855,1388951,96,Input,q,q,q,289,242
001519c8,2372,1389423,1389468,45,Remove/Cut,Backspace,Backspace,q,288,242
001519c8,2373,1389654,1389732,78,Input,q,q,q,289,242
001519c8,2374,1389883,1389991,108,Input,q,q,q,290,242
001519c8,2375,1390064,1390172,108,Input,q,q,q,291,242
001519c8,2376,1390254,1390393,139,Input,q,q,q,292,242
001519c8,2377,1390357,1390470,113,Input,Space,Space, ,293,243
001519c8,2378,1390571,1390650,79,Input,q,q,q,294,243
001519c8,2379,1390675,1390780,105,Input,q,q,q,295,243
001519c8,2380,1390859,1390954,95,Input,q,q,q,296,243
001519c8,2381,1391051,1391179,128,Input,q,q,q,297,243
001519c8,2382,1391315,1391424,109,Input,Space,Space, ,298,244
001519c8,2383,1399951,1399956,5,Nonproduction,Leftclick,Leftclick,NoChange,335,244
001519c8,2384,1399988,1400050,62,Nonproduction,Leftclick,Leftclick,NoChange,338,244
001519c8,2385,1401083,1401176,93,Nonproduction,Leftclick,Leftclick,NoChange,329,244
001519c8,2386,1401974,1401976,2,Nonproduction,Leftclick,Leftclick,NoChange,334,244
001519c8,2387,1401996,1402074,78,Nonproduction,Leftclick,Leftclick,NoChange,335,244
001519c8,2388,1403198,1403274,76,Nonproduction,ArrowRight,ArrowRight,NoChange,335,244
001519c8,2389,1403912,1404042,130,Input,q,q,q,336,244
001519c8,2390,1404001,1404084,83,Input,q,q,q,337,244
001519c8,2391,1404124,1404216,92,Input,q,q,q,338,244
001519c8,2392,1404181,1404284,103,Input,q,q,q,339,244
001519c8,2393,1404243,1404349,106,Input,Space,Space, ,340,245
001519c8,2394,1404371,1404494,123,Input,q,q,q,341,245
001519c8,2395,1404464,1404560,96,Input,q,q,q,342,245
001519c8,2396,1404540,1404665,125,Input,q,q,q,343,245
001519c8,2397,1404695,1404784,89,Input,Space,Space, ,344,246
001519c8,2398,1405006,1405121,115,Input,q,q,q,345,246
001519c8,2399,1405105,1405230,125,Input,q,q,q,346,246
001519c8,2400,1405225,1405344,119,Input,q,q,q,347,246
001519c8,2401,1405940,1406043,103,Input,Space,Space, ,348,247
001519c8,2402,1408059,1408113,54,Nonproduction,Leftclick,Leftclick,NoChange,383,247
001519c8,2403,1409074,1409144,70,Remove/Cut,Backspace,Backspace,.,382,247
001519c8,2404,1409404,1409542,138,Input,Space,Space, ,383,248
001519c8,2405,1409536,1409623,87,Input,q,q,q,384,248
001519c8,2406,1409609,1409718,109,Input,q,q,q,385,248
001519c8,2407,1409705,1409797,92,Input,Space,Space, ,386,249
001519c8,2408,1409835,1409919,84,Input,q,q,q,387,249
001519c8,2409,1409907,1410009,102,Input,q,q,q,388,249
001519c8,2410,1410037,1410136,99,Input,q,q,q,389,249
001519c8,2411,1410283,1410351,68,Input,.,.,.,390,249
001519c8,2412,1412313,1412371,58,Nonproduction,Leftclick,Leftclick,NoChange,412,249
001519c8,2413,1454342,1454402,60,Nonproduction,Leftclick,Leftclick,NoChange,896,249
001519c8,2414,1455811,1455885,74,Remove/Cut,Backspace,Backspace,q,895,249
001519c8,2415,1455942,1456038,96,Remove/Cut,Backspace,Backspace,q,894,249
001519c8,2416,1456579,1456662,83,Input,q,q,q,895,249
001519c8,2417,1456749,1456828,79,Input,q,q,q,896,249
001519c8,2418,1456815,1456951,136,Input,q,q,q,897,249
001519c8,2419,1464813,1464816,3,Nonproduction,Leftclick,Leftclick,NoChange,1040,249
001519c8,2420,1464844,1464846,2,Nonproduction,Leftclick,Leftclick,NoChange,1041,249
001519c8,2421,1465437,1465526,89,Nonproduction,Leftclick,Leftclick,NoChange,1039,249
001519c8,2422,1470476,1470548,72,Remove/Cut,Backspace,Backspace, ,1038,249
001519c8,2423,1470609,1470686,77,Remove/Cut,Backspace,Backspace, ,1037,248
001519c8,2424,1470755,1470816,61,Remove/Cut,Backspace,Backspace,.,1036,248
001519c8,2425,1471236,1471335,99,Input,Space,Space, ,1037,249
001519c8,2426,1471327,1471457,130,Input,q,q,q,1038,249
001519c8,2427,1471435,1471587,152,Input,q,q,q,1039,249
001519c8,2428,1471569,1471671,102,Input,Space,Space, ,1040,250
001519c8,2429,1471799,1471964,165,Input,q,q,q,1041,250
001519c8,2430,1471828,1472008,180,Input,q,q,q,1042,250
001519c8,2431,1471960,1472093,133,Input,Space,Space, ,1043,251
001519c8,2432,1472192,1472283,91,Input,q,q,q,1044,251
001519c8,2433,1472240,1472321,81,Input,q,q,q,1045,251
001519c8,2434,1472314,1472400,86,Input,q,q,q,1046,251
001519c8,2435,1472450,1472600,150,Input,q,q,q,1047,251
001519c8,2436,1472639,1472753,114,Input,Space,Space, ,1048,252
001519c8,2437,1472874,1472972,98,Input,q,q,q,1049,252
001519c8,2438,1473106,1473211,105,Input,q,q,q,1050,252
001519c8,2439,1473306,1473419,113,Input,q,q,q,1051,252
001519c8,2440,1473376,1473515,139,Input,q,q,q,1052,252
001519c8,2441,1473512,1473586,74,Input,q,q,q,1053,252
001519c8,2442,1473669,1473756,87,Input,q,q,q,1054,252
001519c8,2443,1473742,1473876,134,Input,q,q,q,1055,252
001519c8,2444,1473872,1473961,89,Input,.,.,.,1056,252
001519c8,2445,1473958,1474050,92,Input,Space,Space, ,1057,253
001519c8,2446,1483422,1483457,35,Nonproduction,Leftclick,Leftclick,NoChange,1156,253
001519c8,2447,1484494,1484598,104,Input,q,q,q,1157,253
001519c8,2448,1484640,1484766,126,Input,q,q,q,1158,253
001519c8,2449,1484730,1484880,150,Input,q,q,q,1159,253
001519c8,2450,1484842,1484922,80,Input,Space,Space, ,1160,254
001519c8,2451,1509723,1510133,410,Nonproduction,Leftclick,Leftclick,NoChange,1314,254
001519c8,2452,1510238,1510656,418,Nonproduction,Leftclick,Leftclick,NoChange,1298,254
001519c8,2453,1510819,1510819,0,Nonproduction,Leftclick,Leftclick,NoChange,1298,254
001519c8,2454,1512213,1513805,1592,Nonproduction,Leftclick,Leftclick,NoChange,1314,254
001519c8,2455,1514788,1514889,101,Replace,q,q,qq qqqqqqqq qqqqq => q,1298,252
001519c8,2456,1514967,1515096,129,Input,q,q,q,1299,252
001519c8,2457,1515147,1515241,94,Input,Space,Space, ,1300,252
001519c8,2458,1515376,1515499,123,Input,q,q,q,1301,253
001519c8,2459,1515480,1515576,96,Input,q,q,q,1302,253
001519c8,2460,1515555,1515741,186,Input,q,q,q,1303,253
001519c8,2461,1515689,1515817,128,Input,q,q,q,1304,253
001519c8,2462,1515812,1515932,120,Input,q,q,q,1305,253
001519c8,2463,1516034,1516183,149,Input,Space,Space, ,1306,253
001519c8,2464,1516803,1516939,136,Input,q,q,q,1307,254
001519c8,2465,1516858,1516996,138,Input,q,q,q,1308,254
001519c8,2466,1516978,1517076,98,Input,Space,Space, ,1309,254
001519c8,2467,1517165,1517269,104,Input,q,q,q,1310,255
001519c8,2468,1517244,1517370,126,Input,q,q,q,1311,255
001519c8,2469,1517313,1517401,88,Input,q,q,q,1312,255
001519c8,2470,1517461,1517568,107,Input,q,q,q,1313,255
001519c8,2471,1517612,1517794,182,Input,q,q,q,1314,255
001519c8,2472,1517694,1517809,115,Input,q,q,q,1315,255
001519c8,2473,1521470,1521472,2,Nonproduction,Leftclick,Leftclick,NoChange,1305,255
001519c8,2474,1521491,1522007,516,Nonproduction,Leftclick,Leftclick,NoChange,1306,255
001519c8,2475,1523004,1523102,98,Replace,q,q,qqqqq  => q,1301,254
001519c8,2476,1523082,1523246,164,Input,q,q,q,1302,254
001519c8,2477,1523243,1523326,83,Input,q,q,q,1303,254
001519c8,2478,1523404,1523490,86,Input,q,q,q,1304,254
001519c8,2479,1524625,1524694,69,Input,Space,Space, ,1305,255
001519c8,2480,1538333,1538419,86,Nonproduction,Leftclick,Leftclick,NoChange,1539,255
001519c8,2481,1546841,1548351,1510,Nonproduction,Leftclick,Leftclick,NoChange,1457,255
001519c8,2482,1549433,1549537,104,Replace,q,q,qqqqqqqqq  => q,1448,254
001519c8,2483,1549580,1549674,94,Input,q,q,q,1449,254
001519c8,2484,1549919,1550030,111,Input,Space,Space, ,1450,255
001519c8,2485,1550284,1550347,63,Remove/Cut,Backspace,Backspace, ,1449,254
001519c8,2486,1550419,1550503,84,Remove/Cut,Backspace,Backspace,q,1448,254
001519c8,2487,1550600,1550654,54,Remove/Cut,Backspace,Backspace,q,1447,254
001519c8,2488,1551306,1551376,70,Remove/Cut,Backspace,Backspace, ,1446,254
001519c8,2489,1552474,1552565,91,Input,Space,Space, ,1447,254
001519c8,2490,1552638,1552638,0,Nonproduction,Shift,Shift,NoChange,1447,254
001519c8,2491,1552789,1552857,68,Input,q,q,q,1448,254
001519c8,2492,1553586,1553720,134,Input,q,q,q,1449,254
001519c8,2493,1553957,1554064,107,Input,Space,Space, ,1450,255
001519c8,2494,1555893,1555990,97,Nonproduction,Leftclick,Leftclick,NoChange,1532,255
001519c8,2495,1560090,1560175,85,Nonproduction,Leftclick,Leftclick,NoChange,1479,255
001519c8,2496,1561827,1561957,130,Input,q,q,q,1480,255
001519c8,2497,1561994,1562150,156,Input,q,q,q,1481,255
001519c8,2498,1562233,1562349,116,Input,q,q,q,1482,255
001519c8,2499,1562658,1562739,81,Input,q,q,q,1483,255
001519c8,2500,1562823,1562904,81,Input,q,q,q,1484,255
001519c8,2501,1562994,1563100,106,Input,q,q,q,1485,255
001519c8,2502,1563050,1563186,136,Input,Space,Space, ,1486,256
001519c8,2503,1566274,1566311,37,Nonproduction,Leftclick,Leftclick,NoChange,1539,256
001519c8,2504,1720447,1720480,33,Nonproduction,Leftclick,Leftclick,NoChange,390,256
001519c8,2505,1728503,1728506,3,Nonproduction,Leftclick,Leftclick,NoChange,467,256
001519c8,2506,1728546,1728693,147,Nonproduction,Leftclick,Leftclick,NoChange,470,256
001519c8,2507,1728746,1728746,0,Nonproduction,Leftclick,Leftclick,NoChange,470,256
001519c8,2508,1729412,1729413,1,Nonproduction,Leftclick,Leftclick,NoChange,462,256
001519c8,2509,1730893,1730963,70,Nonproduction,Leftclick,Leftclick,NoChange,466,256
001519c8,2510,1731016,1731065,49,Nonproduction,Leftclick,Leftclick,NoChange,467,256
001519c8,2511,1731552,1731554,2,Nonproduction,Leftclick,Leftclick,NoChange,461,256
001519c8,2512,1731574,1731682,108,Nonproduction,Leftclick,Leftclick,NoChange,467,256
001519c8,2513,1731724,1731736,12,Nonproduction,Leftclick,Leftclick,NoChange,1058,256
001519c8,2514,1732414,1732464,50,Nonproduction,Leftclick,Leftclick,NoChange,390,256
001519c8,2515,1734799,1734976,177,Nonproduction,Leftclick,Leftclick,NoChange,461,256
001519c8,2516,1735021,1735021,0,"Move From [460, 461] To [465, 466]",Leftclick,Leftclick,q,466,256
001519c8,2517,1735678,1735679,1,Nonproduction,Leftclick,Leftclick,NoChange,466,256
001519c8,2518,1735709,1735734,25,Nonproduction,Leftclick,Leftclick,NoChange,467,256
001519c8,2519,1737753,1737850,97,Nonproduction,ArrowRight,ArrowRight,NoChange,467,256
001519c8,2520,1738239,1738343,104,Nonproduction,ArrowLeft,ArrowLeft,NoChange,466,256
001519c8,2521,1739102,1739125,23,Remove/Cut,Backspace,Backspace,q,465,256
001519c8,2522,1739192,1739262,70,Remove/Cut,Backspace,Backspace,q,464,256
001519c8,2523,1739348,1739407,59,Remove/Cut,Backspace,Backspace,q,463,256
001519c8,2524,1739504,1739552,48,Remove/Cut,Backspace,Backspace,q,462,256
001519c8,2525,1739624,1739702,78,Remove/Cut,Backspace,Backspace,q,461,256
001519c8,2526,1739805,1739849,44,Remove/Cut,Backspace,Backspace,q,460,255
001519c8,2527,1741410,1741538,128,Input,q,q,q,461,256
001519c8,2528,1741732,1741780,48,Input,q,q,q,462,256
001519c8,2529,1742221,1742302,81,Input,q,q,q,463,256
001519c8,2530,1742368,1742452,84,Input,q,q,q,464,256
001519c8,2531,1742596,1742726,130,Input,q,q,q,465,256
001519c8,2532,1742678,1742790,112,Input,q,q,q,466,256
001519c8,2533,1747339,1747342,3,Nonproduction,Leftclick,Leftclick,NoChange,464,256
001519c8,2534,1747374,1747398,24,Nonproduction,Leftclick,Leftclick,NoChange,466,256
001519c8,2535,1748100,1748196,96,Nonproduction,Leftclick,Leftclick,NoChange,650,256
001519c8,2536,1756511,1756596,85,Nonproduction,Leftclick,Leftclick,NoChange,471,256
001519c8,2537,1760969,1761001,32,Nonproduction,Leftclick,Leftclick,NoChange,534,256
001519c8,2538,1767454,1767457,3,Nonproduction,Leftclick,Leftclick,NoChange,549,256
001519c8,2539,1768673,1768736,63,Remove/Cut,Backspace,Backspace, ,548,255
001519c8,2540,1768836,1768899,63,Remove/Cut,Backspace,Backspace,q,547,255
001519c8,2541,1768971,1769048,77,Remove/Cut,Backspace,Backspace,q,546,255
001519c8,2542,1769147,1769192,45,Remove/Cut,Backspace,Backspace,q,545,255
001519c8,2543,1769295,1769337,42,Remove/Cut,Backspace,Backspace,q,544,255
001519c8,2544,1769440,1769495,55,Remove/Cut,Backspace,Backspace,q,543,255
001519c8,2545,1769601,1769638,37,Remove/Cut,Backspace,Backspace,q,542,255
001519c8,2546,1769749,1769813,64,Remove/Cut,Backspace,Backspace,q,541,255
001519c8,2547,1774495,1774500,5,Nonproduction,Leftclick,Leftclick,NoChange,550,255
001519c8,2548,1774535,1774554,19,Nonproduction,Leftclick,Leftclick,NoChange,558,255
001519c8,2549,1775487,1775516,29,Nonproduction,Leftclick,Leftclick,NoChange,544,255
001519c8,2550,1776111,1776156,45,Nonproduction,Leftclick,Leftclick,NoChange,549,255
001519c8,2551,1780671,1780718,47,Nonproduction,Leftclick,Leftclick,NoChange,557,255
001519c8,2552,1781638,1781698,60,Remove/Cut,Backspace,Backspace,q,556,255
001519c8,2553,1781786,1781841,55,Remove/Cut,Backspace,Backspace,q,555,255
001519c8,2554,1781917,1781991,74,Remove/Cut,Backspace,Backspace,q,554,255
001519c8,2555,1782062,1782141,79,Remove/Cut,Backspace,Backspace,q,553,255
001519c8,2556,1782922,1782985,63,Input,q,q,q,554,255
001519c8,2557,1801877,1801969,92,Nonproduction,Leftclick,Leftclick,NoChange,1046,255
